#nx=3 [0.00000000000E+00,1.00000000000E-01] [1.00000000000E-01,2.00000000000E-01] [2.00000000000E-01,3.00000000000E-01] [3.00000000000E-01,4.00000000000E-01] [4.00000000000E-01,5.00000000000E-01] [5.00000000000E-01,6.00000000000E-01] [6.00000000000E-01,7.00000000000E-01] [7.00000000000E-01,8.00000000000E-01] [8.00000000000E-01,9.00000000000E-01] [9.00000000000E-01,1.00000000000E+00] [1.00000000000E+00,1.20000000000E+00] [1.20000000000E+00,1.30000000000E+00] [1.30000000000E+00,1.40000000000E+00] [1.40000000000E+00,1.50000000000E+00] [1.50000000000E+00,1.60000000000E+00] [1.60000000000E+00,1.70000000000E+00] [1.70000000000E+00,1.80000000000E+00] [1.80000000000E+00,1.90000000000E+00] [1.90000000000E+00,2.00000000000E+00] [2.00000000000E+00,2.10000000000E+00] [2.10000000000E+00,2.20000000000E+00] [2.20000000000E+00,2.30000000000E+00] [2.30000000000E+00,2.40000000000E+00] [2.40000000000E+00,2.50000000000E+00] [2.50000000000E+00,2.60000000000E+00] [2.60000000000E+00,2.70000000000E+00] [2.70000000000E+00,2.80000000000E+00] [2.80000000000E+00,2.90000000000E+00] [2.90000000000E+00,3.00000000000E+00] [3.00000000000E+00,3.10000000000E+00] [3.10000000000E+00,3.20000000000E+00] [3.20000000000E+00,3.30000000000E+00] [3.30000000000E+00,3.40000000000E+00] [3.40000000000E+00,3.50000000000E+00] [3.50000000000E+00,3.60000000000E+00] [3.60000000000E+00,3.70000000000E+00] [3.70000000000E+00,3.80000000000E+00] [3.80000000000E+00,3.90000000000E+00] [3.90000000000E+00,4.00000000000E+00] [4.00000000000E+00,4.20000000000E+00] [4.20000000000E+00,4.40000000000E+00] 
../RRa/RRajob_highstat/575/00/WpJ.WpJ_RRa.RRa.abs_yj1.s57500.tab.gz 6.09622549213E-04 1.09520694492E-03 6.93113671267E-04 5.64069699908E-04 1.23638253381E-03 8.98629137406E-04 8.65980407191E-04 5.34267600433E-04 9.85540019752E-04 5.17099542462E-04 7.15983227573E-04 4.89449449939E-04 9.52557460901E-04 6.19146005309E-04 7.70576321226E-04 5.41440392787E-04 1.17106569417E-04 9.00408403865E-05 5.77380120714E-04 1.27927859484E-03 5.69383289196E-04 5.01355175534E-04 1.52936188546E-04 1.67087921141E-04 9.16086263954E-04 6.31373683257E-04 5.60942462469E-04 4.51750515904E-04 4.84267666825E-04 2.65312039422E-04 3.02093572083E-04 3.62444529291E-04 2.51662422778E-04 1.53004765913E-03 3.38544877110E-04 6.44794577408E-04 2.99692522395E-04 6.99004941046E-04 1.30422529737E-03 1.58359907024E-03 4.96056100402E-04
../RRa/RRajob_highstat/988/00/WpJ.WpJ_RRa.RRa.abs_yj1.s98800.tab.gz 3.16358635830E-04 4.85673963212E-04 5.39100418247E-04 3.76527664062E-04 5.49147999171E-04 6.91408952152E-04 4.13156397719E-04 4.35183178474E-04 5.09657887082E-04 2.92221115614E-04 2.18820150377E-04 3.08727912057E-05 3.13974278842E-04 1.43357194991E-03 7.78750910644E-04 7.65018207027E-04 1.74883894303E-05 1.01238276961E-03 5.30191562441E-04 9.73424486698E-04 8.42200377002E-04 9.00786506699E-05 3.97313706941E-04 5.16186388878E-04 0.00000000000E+00 1.25253104513E-03 1.08294560654E-04 6.10852270066E-04 6.90827199030E-04 6.36767135537E-04 1.73912558764E-03 6.23239938078E-04 1.60929114142E-03 2.02265285136E-04 5.46701679106E-05 7.57057227600E-04 1.23229569412E-03 6.81658442655E-04 5.83252441444E-04 1.91050446279E-04 6.28647712620E-04
../RRa/RRajob_highstat/1372/00/WpJ.WpJ_RRa.RRa.abs_yj1.s137200.tab.gz 5.65820618648E-04 6.89225156040E-04 1.03376605731E-03 2.33270354695E-04 6.85126243713E-04 3.94827871941E-04 9.32621237613E-04 1.41219676547E-03 9.56303788020E-04 1.22831237943E-03 4.07799042000E-04 4.69685481968E-04 3.76066223515E-04 6.51106006951E-04 3.93303699110E-04 6.29711205796E-04 2.20446404539E-04 4.28649005758E-04 2.41101920012E-04 3.93844035363E-04 7.00607760758E-04 5.84568175263E-04 1.51969285423E-03 2.37667988499E-04 5.32955326969E-04 3.51670183683E-04 1.01093469609E-04 4.28812336014E-05 6.51406158226E-04 1.59258457577E-03 5.74956995179E-04 8.28083701138E-04 3.65439012343E-04 4.26216111696E-04 3.24336422331E-04 2.01255980274E-04 1.10733794195E-03 4.11787973977E-04 1.13244511238E-03 3.84204563393E-04 1.21333517543E-03
../RRa/RRajob_highstat/1186/00/WpJ.WpJ_RRa.RRa.abs_yj1.s118600.tab.gz 9.89958969661E-04 7.84128907995E-04 5.94639133191E-04 3.16495252041E-04 5.03251587422E-04 1.42915343058E-03 5.87240510510E-04 1.88520186318E-04 8.32915510781E-04 3.30653619979E-04 1.20346497082E-04 8.08582938302E-04 7.96275926646E-04 1.15047800186E-03 1.17786014036E-03 7.77311561145E-04 7.58884607886E-04 1.51797729607E-03 3.28071439670E-04 5.96815281453E-05 2.10684797278E-04 1.16883223353E-03 4.96031773009E-04 3.61707150095E-04 1.46161032214E-04 9.34696316499E-04 1.44619958670E-03 1.59974677994E-03 4.36925574660E-04 1.47881591064E-03 9.35271357825E-05 1.02564602823E-03 6.45689936008E-04 6.61276414146E-04 5.46455204921E-04 6.91682006508E-04 2.35299363099E-05 4.72545778351E-04 2.66123561504E-04 1.45314361207E-03 9.79926380870E-04
../RRa/RRajob_highstat/1051/00/WpJ.WpJ_RRa.RRa.abs_yj1.s105100.tab.gz 8.81301157286E-04 2.12183854407E-04 1.42902004787E-04 1.28989817695E-04 1.17686477776E-03 0.00000000000E+00 0.00000000000E+00 8.61470028962E-04 3.08313358939E-04 5.99054564456E-04 7.87668404593E-04 0.00000000000E+00 4.83977824720E-04 1.44691147047E-03 1.40633084528E-03 9.36216868827E-04 1.67628961011E-03 1.98517517721E-04 1.07740718079E-03 5.17089520784E-04 4.78102578745E-04 1.46611797323E-03 7.45562532857E-04 1.59276819237E-03 9.52822219278E-04 6.29942100984E-04 1.08591728456E-03 4.11766611318E-04 3.45580806328E-04 1.64871739078E-03 5.74350921565E-04 6.91128177882E-04 1.03296096352E-04 3.72708825905E-05 2.65029382628E-04 6.18682908391E-04 2.50411608072E-03 1.13766834127E-03 3.51200315138E-04 7.84199394821E-04 6.97183631405E-04
../RRa/RRajob_highstat/116/00/WpJ.WpJ_RRa.RRa.abs_yj1.s11600.tab.gz 6.15910660541E-04 1.27053005912E-04 6.35858027735E-04 1.03651900308E-03 7.22573679752E-04 1.81218816573E-04 6.30343435422E-04 3.75666993508E-04 7.80975250329E-04 6.94153697350E-04 1.89178034000E-04 8.60075055490E-04 4.98252753325E-04 1.23905579529E-03 7.41675933096E-04 5.94003085037E-04 2.19891179299E-04 1.53267265250E-03 3.37064547857E-04 1.69646658989E-03 4.49653274126E-04 9.83523509485E-04 1.50873489351E-03 5.38567029409E-04 2.50223140459E-04 1.09886066824E-03 8.96364799434E-04 8.82035075105E-04 7.77302754339E-04 0.00000000000E+00 1.84646820389E-04 3.27595981552E-04 7.20400927609E-04 5.70476797103E-04 1.53354226832E-03 5.00786915484E-04 3.26959924357E-04 2.38132652696E-04 4.13384535672E-04 9.76271471665E-04 1.36748005921E-03
../RRa/RRajob_highstat/984/00/WpJ.WpJ_RRa.RRa.abs_yj1.s98400.tab.gz 1.44511725593E-04 5.30892642365E-04 3.24301233289E-04 5.46819588684E-04 5.27007526138E-04 6.45466869139E-04 6.83464485954E-04 1.42680299718E-03 2.30728983174E-04 4.39646427286E-04 1.36262431438E-03 1.98333291383E-03 1.33941539106E-03 4.85068042871E-04 7.02961455142E-04 7.62254256837E-04 6.31232830794E-05 3.70776212875E-04 6.57690974469E-04 6.58140268992E-04 8.46705456221E-04 5.31728008250E-04 4.49062130966E-04 3.86493685847E-04 9.92657580090E-04 1.81693919036E-04 1.11350302465E-03 8.19730138658E-04 2.41565878510E-04 5.68010767452E-04 8.21103264135E-05 4.05327447233E-04 8.27022706048E-05 4.94420886502E-04 1.25371523602E-03 2.09178418683E-04 1.44848234275E-04 1.66315742908E-03 3.09323286272E-03 2.07870135361E-04 5.05804138240E-04
../RRa/RRajob_highstat/1146/00/WpJ.WpJ_RRa.RRa.abs_yj1.s114600.tab.gz 2.48994808289E-04 2.09631045737E-04 1.33768541450E-04 3.72888925544E-04 6.28996430997E-04 2.45170237163E-04 2.64936334262E-04 7.49145794335E-04 1.06166126009E-03 3.33354610620E-04 7.65499401778E-04 4.52022679485E-04 6.42002889053E-04 6.59833822785E-04 6.35654492315E-04 5.92546236783E-04 1.15654526584E-03 9.32490483646E-04 5.01216433858E-04 1.82179407220E-03 1.01626409531E-03 1.14117784057E-03 5.62301955225E-04 1.18785385387E-03 9.79591878882E-04 0.00000000000E+00 2.09587116321E-04 1.17095793163E-03 3.33478538743E-04 5.33887496523E-04 6.82763409157E-04 3.32732297094E-04 1.67029344856E-04 1.36660245410E-03 1.40315109406E-03 5.18862474325E-04 6.92335026737E-04 9.81422507623E-04 2.50171831835E-05 2.77413905066E-04 1.32963335506E-03
../RRa/RRajob_highstat/041/00/WpJ.WpJ_RRa.RRa.abs_yj1.s4100.tab.gz 1.44738249174E-03 3.46944427969E-04 1.24035381530E-04 5.01909857428E-04 5.03251587422E-04 1.22540706929E-04 9.16903858705E-04 9.35336966856E-04 4.31639163462E-04 2.92641518538E-04 2.15801165941E-04 3.21505940471E-04 2.09074698647E-04 2.82135441372E-04 1.32068867346E-03 9.59509013960E-04 7.06673889788E-04 5.20978668185E-04 9.87990308104E-04 4.14599483370E-04 1.15909942304E-03 6.98211070295E-04 4.30208843266E-04 1.25170735083E-03 8.98099711794E-04 1.51678841359E-04 2.34740252026E-04 6.76965772685E-04 3.85297943062E-04 6.48205239831E-04 3.92975743468E-04 9.80511271228E-04 1.08704040325E-03 0.00000000000E+00 7.22558777186E-04 6.88605170421E-04 6.12912239291E-04 1.07002342741E-03 4.70166933704E-04 1.39209206189E-03 7.68116035691E-04
../RRa/RRajob_highstat/1011/00/WpJ.WpJ_RRa.RRa.abs_yj1.s101100.tab.gz 9.18143938124E-04 7.90707617669E-05 1.95023084094E-04 6.51271779587E-04 6.85126243713E-04 9.97552960344E-04 4.61979104000E-04 4.34949069153E-04 5.91177117439E-04 1.13757767187E-03 9.05482785370E-04 1.74242822197E-04 4.77812820531E-04 4.21097080450E-04 8.69710889184E-04 7.64996731702E-04 1.42436978762E-03 1.30376213696E-03 5.24600989797E-04 8.45446891197E-04 3.94232010276E-04 9.70492078502E-04 1.18784091152E-04 1.15179977207E-03 2.44692015091E-04 1.16551254508E-03 9.85116181658E-04 1.11998792788E-04 7.54896157478E-04 5.30703761949E-04 6.94856015804E-04 9.73206128358E-04 1.07445833101E-03 1.16894262762E-03 2.48775625339E-04 1.15788948018E-03 2.99546512791E-04 1.25577431181E-03 3.59555224080E-04 6.09191811427E-04 1.43170693684E-03
../RRa/RRajob_highstat/112/00/WpJ.WpJ_RRa.RRa.abs_yj1.s11200.tab.gz 4.79979348286E-04 7.19779444504E-04 1.11710015539E-03 7.32769569736E-04 5.38270496491E-04 7.96208255562E-04 1.31227179531E-03 1.24015990459E-03 4.90576084198E-04 5.11447354534E-04 3.50887999514E-04 6.59226908664E-04 1.79359422811E-03 1.30612338758E-03 6.69466098110E-05 3.07049363008E-04 1.70458761627E-03 3.66835137837E-04 2.81820905376E-04 8.70133452645E-05 5.10646511894E-04 1.72191487935E-03 3.78352101762E-04 5.71365250970E-04 1.27522346467E-04 2.69366742222E-04 2.53483233491E-03 8.36398345596E-04 6.54926562168E-04 5.30703761949E-04 1.94448711638E-03 2.25011956907E-04 5.76675894186E-04 1.31153028610E-03 2.16068036958E-04 1.68164128736E-04 6.23501464465E-04 3.52328419210E-04 3.79143489941E-04 1.05678669959E-03 3.16354646755E-04
../RRa/RRajob_highstat/1193/00/WpJ.WpJ_RRa.RRa.abs_yj1.s119300.tab.gz 6.80469130773E-04 7.19313226703E-04 1.97290058950E-03 5.79372481074E-05 4.02585151595E-04 2.19327839099E-04 7.31189512213E-04 1.36821810629E-03 2.27989855792E-04 2.74611146426E-04 7.59961811395E-04 6.81994652802E-04 1.52289045945E-04 6.65002543964E-05 3.54229643728E-04 9.36216868827E-04 4.81445556392E-04 1.67885338484E-03 8.93355359962E-04 1.18791483939E-03 4.77815995898E-04 2.73488797168E-04 8.05079372871E-04 6.98946426581E-04 5.74873607261E-04 1.28023591279E-04 1.83460568994E-03 8.25577904809E-04 8.80712709289E-04 5.30703761949E-04 7.58760848808E-04 2.87241158562E-04 1.39505840746E-04 6.48948680486E-04 3.51648542147E-05 5.80535831984E-04 1.49809116360E-03 9.45865980088E-04 1.68005323999E-05 2.19449765376E-04 2.45287569181E-04
../RRa/RRajob_highstat/525/00/WpJ.WpJ_RRa.RRa.abs_yj1.s52500.tab.gz 3.27940350512E-04 5.05744612231E-04 5.10508932634E-04 1.88098024600E-04 5.03251587422E-04 3.25582063659E-04 7.93428995661E-04 9.98033130940E-04 5.85344489056E-04 8.86295949429E-04 2.65674250725E-04 2.39589858231E-04 3.86618088779E-04 2.82135441372E-04 4.27408203487E-04 9.23337702404E-04 1.06874411631E-03 2.30294989580E-04 4.58174946228E-04 2.06224733907E-04 5.01937621660E-04 8.55749995113E-04 1.57742065690E-03 1.15179977207E-03 1.71012892412E-03 6.84176784676E-05 3.04036173852E-04 1.89960744096E-03 5.81775865829E-04 5.97484684031E-04 1.59377123580E-04 3.81817143309E-04 1.30656430358E-03 5.11429828523E-04 6.92353574824E-05 8.40586981037E-04 6.66577195011E-04 5.85872922413E-04 6.24575086739E-04 1.31731165724E-03 1.04035362284E-03
../RRa/RRajob_highstat/158/00/WpJ.WpJ_RRa.RRa.abs_yj1.s15800.tab.gz 0.00000000000E+00 5.55171443735E-04 5.96393305880E-04 7.30754608344E-04 6.28996430997E-04 4.51620827264E-04 7.65555546092E-04 7.86034288297E-04 6.35184101656E-04 4.74594126269E-04 9.58337362803E-05 1.24440841842E-04 4.27942115677E-04 5.75291521273E-04 2.83120527518E-04 4.21564256532E-04 5.15841689174E-04 3.64123657740E-04 0.00000000000E+00 4.95101591701E-04 2.78807522100E-04 2.17029739563E-03 6.37821593753E-04 7.62190686489E-04 3.73989225491E-04 1.49783801528E-04 7.92304465716E-04 7.52640927128E-04 1.93317860206E-04 3.37745118756E-04 1.26392194405E-03 1.38222038386E-03 6.45719122109E-04 7.66792970818E-04 1.05561277421E-03 3.66963381244E-04 3.17434003186E-04 4.30339935966E-05 7.50512279832E-05 1.41206091699E-04 1.96214966805E-04
../RRa/RRajob_highstat/229/00/WpJ.WpJ_RRa.RRa.abs_yj1.s22900.tab.gz 4.40423236311E-04 7.62098572912E-04 1.14487610924E-03 1.48562079775E-03 4.02585151595E-04 4.12092433011E-04 5.25204093090E-04 1.16282428930E-03 3.61603828190E-04 3.58854915929E-04 1.32143782890E-03 1.69861785009E-03 6.51077167127E-05 6.34217279185E-04 7.48075451666E-04 9.36216868827E-04 1.10020688395E-03 1.65523940656E-03 7.84704335213E-04 3.45993443940E-04 7.21828186248E-04 4.74502519945E-04 1.31260784040E-03 5.14145773813E-04 1.53093983820E-03 5.41878366963E-04 4.45143449346E-04 1.38784398692E-03 1.02730962651E-04 5.97484684031E-04 1.44676216395E-04 6.51675725500E-04 1.40929312499E-04 7.45907079254E-04 1.75568815443E-04 1.25940941450E-05 3.10421915204E-04 2.38403833691E-04 1.83967875096E-04 2.18861914962E-04 8.81435302765E-04
../RRa/RRajob_highstat/1106/00/WpJ.WpJ_RRa.RRa.abs_yj1.s110600.tab.gz 3.87382378275E-04 1.35365099034E-04 2.47665063148E-04 1.47829464063E-03 6.28996430997E-04 1.14688742301E-04 2.23894423409E-04 6.85146623039E-04 1.59284657442E-03 2.31500347416E-04 1.50655103044E-04 4.16590230393E-04 2.90945790846E-04 6.19294957493E-04 8.74085138168E-04 7.65018207027E-04 7.50150242378E-04 1.21711032467E-03 1.11010831032E-03 1.87016115949E-04 5.10646511894E-04 4.92919448988E-04 4.55986845373E-04 3.41569989015E-04 2.01575964565E-04 8.08815967294E-04 1.00348467051E-03 4.49848029571E-04 2.50900214560E-03 2.99327429527E-04 8.83762494446E-05 7.83378768574E-04 3.62484842655E-04 1.79034434877E-03 6.23784416127E-04 5.88250831848E-04 5.31776250031E-04 1.25558470757E-03 3.44234485800E-04 1.73898491942E-04 1.81756945863E-04
../RRa/RRajob_highstat/450/00/WpJ.WpJ_RRa.RRa.abs_yj1.s45000.tab.gz 1.35040751885E-03 2.90532486940E-04 6.76917260674E-04 3.09932391379E-04 3.78454134367E-04 1.92844007461E-04 8.52221564378E-04 1.22283476662E-03 2.35149748065E-03 6.46190682990E-04 1.38194856167E-04 8.01749108226E-04 9.84598657654E-04 4.18959989458E-04 3.59928565017E-04 8.33722248858E-04 7.20172291071E-04 4.47766905179E-04 5.73264924449E-04 1.68376412777E-04 4.77815995898E-04 1.98928188142E-03 1.80019936950E-04 3.18290506256E-04 3.57114101241E-04 2.69373041707E-04 9.66722880002E-04 4.15494937470E-04 1.36413109031E-03 1.34776709974E-03 9.02242591235E-05 6.35812123063E-04 2.50630337619E-04 7.03530567467E-04 4.42269599300E-04 2.21676256826E-04 1.90317242490E-04 1.23003167444E-04 1.59970455790E-05 2.76865772962E-04 4.53160612383E-04
../RRa/RRajob_highstat/521/00/WpJ.WpJ_RRa.RRa.abs_yj1.s52100.tab.gz 8.19384100613E-04 1.88612634184E-04 5.20448887296E-04 7.25566407867E-04 5.27007526138E-04 1.16283403324E-04 2.72508431946E-04 1.16308634085E-03 8.50909325172E-04 5.13546050698E-04 9.63170753229E-04 8.07458182371E-04 1.01296609834E-03 6.56087084070E-04 1.12954098375E-03 7.65018207027E-04 6.15792339750E-04 6.61731960902E-04 5.61778208590E-04 1.88641164596E-04 7.02152075272E-04 1.16761621892E-04 2.72348653031E-04 7.60583897115E-04 1.49142069064E-03 6.22762071912E-04 9.99142299701E-04 6.32907797285E-04 1.02548638404E-04 4.68948771334E-04 3.03361129649E-04 7.94732982381E-04 5.56936760176E-04 8.69329941196E-04 1.25300176611E-03 2.48756208297E-04 0.00000000000E+00 1.28099999859E-03 5.08202751342E-04 1.51898576581E-03 1.67432493999E-03
../RRa/RRajob_highstat/1431/00/WpJ.WpJ_RRa.RRa.abs_yj1.s143100.tab.gz 9.55913542684E-05 8.97223371582E-04 5.32552438936E-04 5.89954259686E-04 7.22573679752E-04 4.67848585812E-04 8.80311055515E-04 1.05839213155E-03 7.13477587729E-04 1.27370170721E-03 1.69693546189E-03 4.66769582497E-04 7.79821862925E-04 1.20065984899E-03 1.31008415257E-03 5.38607398160E-04 1.98140540100E-04 5.44020087350E-04 5.99436867103E-04 1.11970984770E-03 1.15234803910E-03 5.92037060123E-04 4.53479531056E-04 6.03747851328E-04 5.24941585355E-04 1.41365119288E-04 4.78572520465E-05 6.59374047223E-04 2.23962802338E-03 6.97920354746E-04 9.03462277068E-04 7.29417395517E-04 8.26749224443E-04 1.48337787937E-03 7.53865384273E-04 1.58941972768E-04 1.04805893768E-03 2.02219406436E-03 6.57378264510E-04 1.61728623204E-03 1.33587938045E-03
../RRa/RRajob_highstat/154/00/WpJ.WpJ_RRa.RRa.abs_yj1.s15400.tab.gz 3.24825985450E-04 1.80568463561E-04 1.50653823544E-03 1.64232958708E-05 1.17686477776E-03 1.68888130930E-04 1.18712604941E-03 6.69138710916E-05 6.51246346993E-04 4.74594126269E-04 1.85242467128E-04 1.27477926350E-03 3.14142255142E-04 1.18181381146E-03 6.17530934162E-04 7.64996731702E-04 9.24577091227E-04 5.90017800718E-04 1.92111808460E-03 8.48183538226E-04 4.14824082271E-04 1.71209953914E-04 1.33229853525E-03 5.19145596698E-04 1.41678567731E-03 6.76809529987E-04 4.19997565206E-04 7.68453240644E-04 4.66287630274E-04 3.91157271267E-04 5.27862429423E-04 5.61292078547E-04 1.18618234010E-03 7.49347836393E-04 3.38543125563E-04 1.35552951336E-03 1.03392579345E-03 6.96269307241E-04 1.69599560030E-03 1.14223114560E-03 3.18955725801E-04
../RRa/RRajob_highstat/934/00/WpJ.WpJ_RRa.RRa.abs_yj1.s93400.tab.gz 6.53497005504E-04 1.09559472734E-03 1.05505601061E-03 8.29547703324E-04 7.58819451795E-04 7.35893703115E-04 5.10272116022E-04 8.42500784119E-04 4.78832228130E-04 1.41770124051E-03 2.13024207323E-03 3.61030929398E-04 5.73193815950E-04 3.63481864694E-04 1.16585840790E-03 9.59509013960E-04 6.55933105528E-04 7.42072323635E-04 6.69323165682E-04 8.94231320076E-04 5.26810871750E-04 8.71174769844E-04 1.17749748958E-04 1.01454985719E-03 4.58700097122E-04 0.00000000000E+00 0.00000000000E+00 5.33743117265E-04 1.75308902370E-03 3.16584020443E-04 1.58294664890E-03 4.18443731874E-04 4.15354549293E-04 7.28098815817E-04 6.91514241464E-04 6.62746699007E-04 7.97548366187E-04 2.04401833705E-04 1.19481139291E-03 1.28097252157E-04 6.08324672980E-04
../RRa/RRajob_highstat/567/00/WpJ.WpJ_RRa.RRa.abs_yj1.s56700.tab.gz 8.77518445198E-04 3.05920185301E-04 4.28352889674E-04 2.50664791311E-05 5.49147999171E-04 4.73942727041E-04 1.25831927559E-03 5.53428881752E-04 1.22378313353E-04 4.88104813007E-04 7.70017571657E-04 5.32731192945E-04 3.76615697024E-04 3.87750972566E-04 8.83843993565E-04 5.92546236783E-04 1.02139165722E-04 6.03436375702E-04 1.20233759497E-04 1.59189600990E-03 8.09960041266E-04 1.09188101842E-03 1.58222839920E-03 6.65490724520E-04 9.19155921249E-04 4.13132775358E-05 7.27718187262E-04 6.51029578484E-04 3.13693685186E-04 3.61721044275E-04 2.10341885582E-04 9.26294294581E-04 7.05900958924E-04 7.36119100074E-05 3.81703845044E-04 8.64681936987E-04 6.99939570207E-04 3.05209716138E-04 2.58958690636E-04 1.37720122958E-03 1.71543060715E-04
../RRa/RRajob_highstat/638/00/WpJ.WpJ_RRa.RRa.abs_yj1.s63800.tab.gz 7.15887100907E-04 2.50673577014E-04 2.39470586420E-05 1.94249667094E-03 3.78454134367E-04 1.19332041988E-04 2.84618633644E-04 6.13402223935E-04 1.22312094011E-03 2.38321633002E-04 9.88369660790E-04 1.24648533824E-04 2.18629430619E-04 7.24422695435E-04 9.24666911457E-04 7.62254256837E-04 1.07377338451E-04 3.46051969925E-04 1.09607742757E-03 1.07005427541E-03 7.40482790697E-04 6.77514252708E-04 4.53723257490E-04 2.81993409631E-04 3.53248063534E-04 4.44504863044E-04 9.09130070660E-04 6.87540478860E-04 1.45193759795E-05 1.17467818131E-03 2.23228713814E-05 2.24791055540E-04 6.36389563512E-05 7.41107712368E-04 1.30614013722E-03 1.67476402213E-03 9.97979949401E-04 1.66153412895E-04 2.03813081882E-03 6.26458612762E-05 3.86859841597E-04
../RRa/RRajob_highstat/1292/00/WpJ.WpJ_RRa.RRa.abs_yj1.s129200.tab.gz 2.27365250175E-04 7.90324475834E-04 1.97683870709E-03 5.45547638025E-04 1.23638253381E-03 4.80628814691E-04 9.59255440206E-04 8.04525144663E-04 4.06393214300E-04 7.27104231640E-04 2.48985261647E-04 6.80718790055E-04 1.15817400873E-03 1.42774658502E-04 4.80404332015E-04 5.94003085037E-04 3.87218178448E-04 3.68732833428E-04 2.55472200502E-04 4.82428091326E-04 6.70188094023E-04 2.34679334434E-03 1.67683622714E-03 2.01251626307E-04 5.99708272494E-04 7.92916793854E-04 8.55590434717E-04 1.79931572827E-03 9.03231308832E-04 3.19491386179E-04 3.86851566342E-05 3.63095121105E-04 1.56965078318E-03 1.89448750168E-03 2.55274658730E-04 1.87178420931E-04 1.18833086357E-04 1.03216214872E-03 5.47075958088E-05 6.70986666486E-06 1.09349558162E-03
../RRa/RRajob_highstat/150/00/WpJ.WpJ_RRa.RRa.abs_yj1.s15000.tab.gz 7.95981107010E-04 5.01938157058E-05 5.48680192224E-04 3.12083720494E-04 5.38270496491E-04 1.12332757310E-04 1.19382845401E-03 9.58220395744E-04 7.51662630876E-04 8.07201118944E-04 1.51255825126E-04 1.31195095839E-03 5.01487054424E-04 4.97079884381E-04 5.32861250252E-04 7.77311561145E-04 3.87269483209E-04 6.14879222832E-04 2.67587868098E-04 5.62183995422E-04 5.06334494229E-04 9.44433788679E-05 1.31541898863E-03 8.28206635374E-04 3.72976645132E-04 4.16552837483E-04 6.40593328293E-04 8.09584448846E-04 1.45109326050E-03 6.76958492217E-04 1.11275701049E-03 6.78184653458E-04 2.85510137969E-05 5.61097676872E-04 7.12436397065E-05 7.08097872970E-04 5.55325206168E-04 3.42365321175E-04 9.54836117896E-05 8.83956579192E-05 1.01591964601E-03
../RRa/RRajob_highstat/1205/00/WpJ.WpJ_RRa.RRa.abs_yj1.s120500.tab.gz 7.03178103584E-04 4.03987383467E-04 4.13311998421E-04 7.99685836814E-05 3.78454134367E-04 6.13044102931E-04 5.82543761581E-04 4.33009502372E-04 5.45115159274E-04 1.47365002364E-03 1.03315684237E-04 3.53237748625E-04 1.11927529410E-03 9.77326600195E-04 1.60114641302E-04 7.10286699442E-04 5.11788177861E-04 6.87396374523E-04 1.65094479230E-04 8.37368377006E-04 3.94232010276E-04 1.18976547410E-03 4.88875027222E-04 3.63699793687E-04 1.31708959905E-03 8.83794155012E-04 7.55802701579E-04 1.82346473759E-03 7.32008014771E-04 8.64698778266E-04 1.44394259870E-03 9.78127938113E-04 1.61952159994E-03 8.06748656569E-04 9.90251052652E-04 1.54769682474E-04 2.52330751310E-03 1.62678409927E-04 8.94955047716E-04 1.25938712507E-04 9.50258619563E-05
../RRa/RRajob_highstat/930/00/WpJ.WpJ_RRa.RRa.abs_yj1.s93000.tab.gz 4.98603643510E-04 7.10482984052E-04 1.00209542724E-03 1.14808415405E-03 4.02585151595E-04 5.53704580028E-04 8.37047661923E-04 2.56958196351E-04 3.96621963474E-04 4.07152250278E-04 8.58667447661E-04 8.75121066578E-04 1.45989784836E-03 1.75859605673E-03 6.69319559638E-04 1.10057153969E-03 6.72870962646E-04 6.29232128200E-04 8.64475404418E-04 4.82670715565E-04 2.85596889128E-04 8.86717296266E-04 1.27494649170E-03 6.63248076922E-04 1.15194613726E-03 6.73318677528E-04 2.87987414926E-04 7.33758603638E-04 2.46731896968E-03 8.18110827301E-04 2.80765377398E-04 7.97638922067E-04 6.64205593605E-04 8.27028414042E-04 4.14520452687E-04 4.02117201248E-04 7.67830967797E-04 1.30456648129E-04 3.15564028536E-04 7.72080066148E-05 1.35707237008E-04
../RRa/RRajob_highstat/563/00/WpJ.WpJ_RRa.RRa.abs_yj1.s56300.tab.gz 6.11995562027E-04 2.50766753640E-04 1.09084336439E-04 5.66608896932E-05 7.58819451795E-04 5.59450508715E-05 1.98556027409E-04 4.89632571374E-04 1.24741570966E-03 1.54931986205E-03 1.00306424754E-03 1.01702079765E-03 8.28626676644E-04 9.15643675893E-04 1.75362860806E-03 6.29711205796E-04 5.76443419745E-04 3.23574176894E-04 8.60798709030E-04 5.57531070714E-04 7.47198488760E-04 3.92524608958E-04 1.18042963284E-03 1.18164952878E-03 1.51236204897E-03 1.39086951112E-05 1.76976000064E-04 2.04703308422E-03 4.63327998610E-04 7.68716578259E-04 6.54394963773E-04 6.94064460944E-04 8.90576519643E-04 1.18431940775E-04 3.18652861941E-04 5.92995742318E-04 5.79330474050E-04 8.60238830153E-04 8.51910229932E-05 6.99219076351E-04 5.57123108204E-04
