#nx=3 [5.00000000000E+01,1.00000000000E+02] [1.00000000000E+02,1.50000000000E+02] [1.50000000000E+02,2.00000000000E+02] [2.00000000000E+02,2.50000000000E+02] [2.50000000000E+02,3.00000000000E+02] [3.00000000000E+02,3.50000000000E+02] [3.50000000000E+02,4.00000000000E+02] [4.00000000000E+02,4.50000000000E+02] [4.50000000000E+02,5.00000000000E+02] [5.00000000000E+02,5.50000000000E+02] [5.50000000000E+02,6.00000000000E+02] [6.00000000000E+02,6.50000000000E+02] [6.50000000000E+02,7.00000000000E+02] [7.00000000000E+02,8.00000000000E+02] [8.00000000000E+02,9.00000000000E+02] [9.00000000000E+02,1.00000000000E+03] [1.00000000000E+03,1.10000000000E+03] [1.10000000000E+03,1.20000000000E+03] [1.20000000000E+03,1.40000000000E+03] [1.40000000000E+03,1.60000000000E+03] [1.60000000000E+03,2.50000000000E+03] 
../RRa/RRajob_highstat/473/00/WpJ.WpJ_RRa.RRa.ht_full.s47300.tab.gz 1.23882089543E-04 6.24270189279E-04 2.87128720689E-04 6.65518003990E-04 3.33070814557E-04 8.92737391621E-04 2.72801597574E-04 6.83713662221E-04 2.10072690836E-04 1.96331631563E-04 1.91754860234E-04 5.86633159934E-04 4.67869213047E-04 7.71057923967E-04 1.45989765387E-03 6.05840716109E-04 6.60208364508E-04 7.48521452534E-04 7.35074717867E-04 5.88855712579E-04 5.67749575233E-04
../RRa/RRajob_highstat/1015/00/WpJ.WpJ_RRa.RRa.ht_full.s101500.tab.gz 1.53587657544E-03 4.74167600614E-04 6.83048592494E-04 2.25381140594E-04 1.03014254158E-03 4.34786572854E-04 1.12102862586E-04 7.96501453781E-04 2.85985523118E-04 7.39776922643E-04 4.68432636426E-04 6.19128627041E-04 6.31984763151E-04 5.17439339536E-04 4.09286488416E-04 1.20001216998E-03 6.08622137288E-04 6.21720908336E-04 1.00606920156E-03 5.45258345804E-04 9.01270686827E-04
../RRa/RRajob_highstat/544/00/WpJ.WpJ_RRa.RRa.ht_full.s54400.tab.gz 3.98132628249E-04 4.88308970750E-04 5.62995964385E-04 2.27097039204E-04 7.00502105449E-04 1.10702666097E-03 1.34425313639E-04 4.30250109641E-04 5.15758729571E-04 5.58757026970E-04 6.83000347805E-04 5.19396935893E-04 1.11990190344E-03 5.39008036021E-04 2.43308716337E-04 7.32171682090E-04 1.06563981578E-03 3.86990515246E-04 1.25840644930E-03 7.39311278827E-04 5.49627622436E-04
../RRa/RRajob_highstat/177/00/WpJ.WpJ_RRa.RRa.ht_full.s17700.tab.gz 3.20648155007E-04 4.88308970750E-04 2.38757533775E-04 4.47995408246E-04 5.15508354325E-04 9.12201274780E-04 1.38170316238E-03 2.52779852990E-04 1.91565251174E-04 3.82547182342E-04 2.30105875361E-04 7.92132081234E-04 6.80356535747E-04 5.08406681593E-04 7.51128701788E-04 5.31689038524E-04 6.24619831032E-04 1.26576818595E-03 8.58316364213E-04 1.04385869207E-03 7.66007527419E-04
../RRa/RRajob_highstat/1197/00/WpJ.WpJ_RRa.RRa.ht_full.s119700.tab.gz 1.10785798878E-03 7.65607370427E-04 1.43709039273E-03 7.80927760663E-04 3.39138910688E-04 7.92724665106E-04 1.08817428952E-03 3.01721013149E-04 8.65735191362E-04 2.26257298216E-04 1.22866659986E-03 6.87667721463E-04 7.45748425995E-04 4.91620614435E-04 5.34014957879E-04 6.57318998830E-04 7.04223131611E-04 0.00000000000E+00 9.22487277968E-04 5.03970690847E-04 6.16563960227E-04
../RRa/RRajob_highstat/957/00/WpJ.WpJ_RRa.RRa.ht_full.s95700.tab.gz 1.68302239756E-03 5.14928415463E-04 6.72793083022E-04 1.16179031764E-03 3.64046095610E-04 8.64848938931E-04 1.41656372574E-04 8.89375528120E-04 3.78708877179E-04 1.10186278236E-03 4.30588125910E-04 3.86859458572E-04 9.14636752333E-04 6.61533793929E-04 6.39608731229E-04 6.97302356325E-04 9.20933650441E-04 8.34271015195E-04 7.81905718597E-04 3.95914397625E-04 9.82793105870E-04
../RRa/RRajob_highstat/1062/00/WpJ.WpJ_RRa.RRa.ht_full.s106200.tab.gz 6.49713855369E-04 6.11323314704E-04 5.18443089187E-04 7.63017586094E-04 5.57618811481E-04 1.28453019280E-03 9.17297932542E-04 9.92529679458E-04 8.09752787632E-05 1.35623917828E-04 4.51176971400E-04 5.22258701456E-04 6.39440768268E-04 5.51050138913E-04 8.14335576999E-04 4.30957157820E-04 7.20306320696E-04 5.11059953029E-04 8.94217378861E-04 5.52428951326E-04 4.50770881561E-04
../RRa/RRajob_highstat/882/00/WpJ.WpJ_RRa.RRa.ht_full.s88200.tab.gz 1.53121177402E-03 8.26394327259E-04 2.19966516451E-04 6.28617882148E-04 4.38943841721E-04 4.56253464577E-05 6.26517916656E-04 1.01178201241E-03 4.06981832876E-04 5.74117522516E-04 2.52256227173E-04 6.82202708959E-04 7.67173109554E-04 1.05933403368E-03 2.80486081746E-04 4.31062553367E-04 5.17516858401E-04 8.35080449850E-04 6.85590590036E-04 7.33385905359E-04 4.92315616307E-04
../RRa/RRajob_highstat/1435/00/WpJ.WpJ_RRa.RRa.ht_full.s143500.tab.gz 3.06269041292E-04 6.80885575520E-04 5.36900044634E-04 1.15464644394E-03 6.16378328975E-04 7.74088573686E-04 1.85036978796E-04 1.02906504797E-03 7.96845382796E-04 1.11120649770E-03 2.65367454428E-04 3.61672129819E-04 8.23190900869E-04 7.04425051162E-04 4.39645138676E-04 6.23838073898E-04 8.91105969078E-04 8.20927712478E-04 6.70004892597E-04 7.53536871728E-04 8.06760899802E-04
../RRa/RRajob_highstat/953/00/WpJ.WpJ_RRa.RRa.ht_full.s95300.tab.gz 1.69830426778E-04 7.36612993607E-04 4.73675575092E-04 7.51636862792E-04 4.79954325111E-04 3.30206799377E-04 8.04141726422E-04 1.03283326876E-03 4.41493420229E-04 3.17061017968E-04 5.60264407435E-04 3.55401601136E-04 6.84586102594E-04 4.53141798918E-04 4.25750449317E-04 7.23991315009E-04 3.89803507107E-04 9.70418879348E-04 8.34826764316E-04 1.02513154449E-03 5.45379518597E-04
../RRa/RRajob_highstat/586/00/WpJ.WpJ_RRa.RRa.ht_full.s58600.tab.gz 6.58666584020E-04 6.76491407317E-04 4.64973715834E-04 6.67198143108E-04 1.14132325119E-03 4.41400296515E-04 8.27502037677E-04 5.65369782015E-04 4.79943945545E-04 8.23819087508E-04 8.97015642156E-04 1.01710462548E-03 2.47085642454E-04 6.95563285946E-04 1.28474538824E-03 6.01784480831E-04 7.46493525210E-04 5.28310739560E-04 1.25203302592E-03 5.38636617193E-04 6.06000894551E-04
../RRa/RRajob_highstat/1300/00/WpJ.WpJ_RRa.RRa.ht_full.s130000.tab.gz 2.90049929462E-05 6.80885575520E-04 1.44528478236E-03 6.29132976298E-04 8.32576466487E-04 3.89589819495E-04 1.26120509318E-03 6.94574872555E-04 1.54640205772E-03 8.42294154316E-04 6.40628400709E-04 3.11010879980E-04 6.28240997605E-04 6.45185177097E-04 1.26149190132E-03 3.18383339205E-04 7.17081047367E-04 4.16633935103E-04 5.94553286567E-04 7.43325574058E-04 7.98584780487E-04
../RRa/RRajob_highstat/010/00/WpJ.WpJ_RRa.RRa.ht_full.s1000.tab.gz 1.41160825172E-03 6.73708891806E-04 8.31355480515E-04 1.28757229960E-03 6.95014792074E-04 1.98784694802E-04 1.22085006025E-03 1.11590692897E-04 9.83242971101E-05 8.07076205360E-04 2.47425441811E-04 2.65093006717E-04 4.34230144505E-04 6.15191718280E-04 1.47398108659E-03 4.79884747500E-04 5.97608755613E-04 9.44962325572E-04 3.27703772275E-04 4.57075251594E-04 9.85528423132E-04
../RRa/RRajob_highstat/999/00/WpJ.WpJ_RRa.RRa.ht_full.s99900.tab.gz 2.59988240241E-03 6.11323314704E-04 8.92938786288E-04 1.10457525911E-03 8.08528260948E-04 1.05226933590E-03 9.73281005499E-04 4.07652384617E-04 5.47991372104E-04 3.92902452435E-04 7.72648494067E-04 3.66895276994E-04 3.85268059700E-04 8.48888764520E-04 7.67882917822E-04 6.62220212390E-04 4.98025211265E-04 6.54011393513E-04 7.57318288631E-04 6.33257567624E-04 1.03643422976E-03
../RRa/RRajob_highstat/1482/00/WpJ.WpJ_RRa.RRa.ht_full.s148200.tab.gz 5.56021801273E-04 4.74167600614E-04 8.21011482282E-04 7.85532918926E-04 6.24343946302E-04 2.42934286042E-04 9.65944772902E-04 1.89666276790E-04 9.89837229218E-05 6.66994724998E-04 2.40611280327E-04 7.85997570028E-04 8.35106280093E-04 5.16563751146E-04 7.37784877272E-04 6.75259431319E-04 7.77931811150E-04 6.51902748848E-04 8.90669671230E-04 6.26467968890E-04 5.67417079145E-04
../RRa/RRajob_highstat/1296/00/WpJ.WpJ_RRa.RRa.ht_full.s129600.tab.gz 1.46354542636E-03 7.65607370427E-04 2.56897176777E-04 4.38418536601E-04 4.65657414925E-04 1.87639081109E-03 2.33484547180E-04 6.32763971328E-04 6.15466439780E-04 2.44390419648E-04 5.92763855456E-04 1.21620547075E-03 4.39898532010E-04 1.22081402000E-03 5.41316419650E-04 5.61515843049E-04 1.02047388237E-03 6.49446859233E-04 6.18775757046E-04 9.72184630586E-04 5.67749575233E-04
../RRa/RRajob_highstat/1161/00/WpJ.WpJ_RRa.RRa.ht_full.s116100.tab.gz 9.84766682153E-05 4.88308970750E-04 8.21011482282E-04 3.86785300903E-04 8.99785152682E-04 1.02912050270E-03 4.82060927561E-04 8.77777916097E-04 6.57529407269E-04 7.90530046481E-04 7.01674152494E-04 3.94659717598E-04 9.04850179207E-04 7.39157004765E-04 2.40230828576E-04 7.05337168545E-04 3.76814882008E-04 4.98949860482E-04 5.25957915597E-04 7.76573342035E-04 9.85528423132E-04
../RRa/RRajob_highstat/127/00/WpJ.WpJ_RRa.RRa.ht_full.s12700.tab.gz 2.52047168236E-04 1.01231139200E-03 5.93472424026E-04 4.38036783809E-04 9.76079553079E-04 1.85140549206E-04 2.20013078864E-04 8.58323743554E-04 1.65252369566E-04 3.49169714062E-04 5.24876187069E-04 7.07354104352E-04 1.56516840656E-03 4.18703471914E-04 3.76424008721E-04 6.78448412937E-04 7.14912435189E-04 7.21826891922E-04 6.24495981146E-04 6.63051278239E-04 5.40296367403E-04
../RRa/RRajob_highstat/907/00/WpJ.WpJ_RRa.RRa.ht_full.s90700.tab.gz 2.23032712297E-05 6.24270189279E-04 2.87128720689E-04 5.94430498267E-04 1.01839070575E-03 1.00777828281E-03 4.58263003853E-04 1.05839156497E-03 1.16581610452E-03 7.56739205057E-04 4.63194509836E-04 1.14499530272E-03 1.14107709457E-04 9.64589809257E-04 7.74466852486E-04 7.64100737156E-04 4.72466149528E-04 6.02312723245E-04 2.87768621142E-04 4.64587248309E-04 5.91811934848E-04
../RRa/RRajob_highstat/1209/00/WpJ.WpJ_RRa.RRa.ht_full.s120900.tab.gz 3.31291126706E-04 6.11323314704E-04 8.90524127107E-04 1.30966333422E-03 1.01839070575E-03 3.85401263385E-04 6.01777606161E-04 3.63159441971E-04 9.64796748442E-04 4.45452075070E-04 6.60059043288E-04 6.48959096643E-04 5.31005871774E-04 3.73874607836E-04 5.54072698324E-04 1.34138629945E-03 4.85592884403E-04 4.83566540038E-04 4.81930773596E-04 9.68376337477E-04 4.55390836062E-04
../RRa/RRajob_highstat/995/00/WpJ.WpJ_RRa.RRa.ht_full.s99500.tab.gz 4.47113070969E-04 4.88308970750E-04 5.36900044634E-04 2.96828489346E-04 1.03014254158E-03 3.29503355120E-04 1.30878200062E-04 7.55379505595E-04 2.89738246097E-04 2.60912215840E-04 4.56050818104E-04 8.36525422295E-04 7.80511576611E-04 6.64214086908E-04 7.36920518270E-04 6.93343774791E-04 6.42958841685E-04 9.02912116311E-04 9.72550452382E-04 4.64587248309E-04 6.86518213325E-04
../RRa/RRajob_highstat/1256/00/WpJ.WpJ_RRa.RRa.ht_full.s125600.tab.gz 1.26454265200E-03 1.01231139200E-03 5.62995964385E-04 7.33245031986E-04 6.21925034916E-04 1.70374637036E-04 7.72959115188E-04 5.99296043369E-04 1.48318035696E-04 4.26854996839E-04 1.89255007708E-04 1.08628569181E-03 5.20082344502E-04 5.10378246364E-04 1.33210616199E-03 5.36800894571E-04 5.21172640912E-04 9.13839425618E-04 9.82298285748E-04 6.63051278239E-04 0.00000000000E+00
../RRa/RRajob_highstat/052/00/WpJ.WpJ_RRa.RRa.ht_full.s5200.tab.gz 6.51364772314E-04 6.80885575520E-04 5.18443089187E-04 5.36101279125E-04 7.50965866808E-04 1.09833879007E-03 9.40355992059E-04 3.99249309215E-04 9.25551837751E-04 1.10434937504E-03 5.87073420145E-04 4.99773503791E-04 2.41536779642E-04 9.80504771866E-04 1.58410062182E-04 5.89870060652E-04 1.06563981578E-03 5.11059953029E-04 1.18305899041E-03 1.02513154449E-03 3.93601607069E-04
../RRa/RRajob_highstat/1121/00/WpJ.WpJ_RRa.RRa.ht_full.s112100.tab.gz 1.35448436282E-03 1.01231139200E-03 4.73675575092E-04 9.61408381773E-04 1.01839070575E-03 1.39065366186E-03 6.60235546826E-04 1.20882652735E-03 9.59301437881E-04 3.23011604439E-04 5.16331387334E-04 1.31284466429E-03 1.34660157762E-03 1.01478650142E-03 0.00000000000E+00 7.64100737156E-04 9.89953624309E-04 8.34271015195E-04 1.25203302592E-03 7.39311278827E-04 9.85528423132E-04
../RRa/RRajob_highstat/123/00/WpJ.WpJ_RRa.RRa.ht_full.s12300.tab.gz 1.27989065544E-04 4.74167600614E-04 5.93472424026E-04 6.23911464406E-04 4.65657414925E-04 3.81494768633E-04 4.48485597635E-04 5.62221524966E-04 2.15022051514E-04 9.15324633638E-04 4.78656336259E-04 3.61672129819E-04 3.84386015581E-04 5.96100480199E-04 5.50971339198E-04 6.78448412937E-04 1.32941517067E-03 1.26576818595E-03 8.34826764316E-04 9.72184630586E-04 7.04356534409E-04
../RRa/RRajob_highstat/903/00/WpJ.WpJ_RRa.RRa.ht_full.s90300.tab.gz 5.71758870125E-04 6.11323314704E-04 8.21011482282E-04 4.38418536601E-04 6.24343946302E-04 1.64914846824E-03 1.23430739025E-03 4.10846881536E-04 9.64730238984E-04 2.82304606835E-04 4.72225267377E-04 6.82202708959E-04 8.36334787378E-04 5.75228072187E-04 5.38857976783E-04 7.05337168545E-04 1.02047388237E-03 3.86990515246E-04 6.70004892597E-04 6.26467968890E-04 9.85528423132E-04
../RRa/RRajob_highstat/536/00/WpJ.WpJ_RRa.RRa.ht_full.s53600.tab.gz 1.40953276916E-03 7.36612993607E-04 2.56897176777E-04 7.85532918926E-04 8.08528260948E-04 4.26850763026E-04 1.19219437160E-03 9.15289159693E-04 6.50884852301E-04 8.55873650360E-04 4.62908596893E-04 5.22258701456E-04 5.94793459832E-04 5.17439339536E-04 6.01139818862E-04 5.61515843049E-04 7.77931811150E-04 6.21720908336E-04 6.85590590036E-04 6.33257567624E-04 5.67749575233E-04
../RRa/RRajob_highstat/169/00/WpJ.WpJ_RRa.RRa.ht_full.s16900.tab.gz 1.22765510759E-04 6.73708891806E-04 8.21011482282E-04 1.10457525911E-03 6.95014792074E-04 1.17293276436E-03 5.31736439940E-04 1.23681873420E-03 9.17887620424E-04 1.17356048701E-03 6.18628043502E-04 3.86859458572E-04 1.30658421230E-04 5.39008036021E-04 4.87336851877E-04 6.75259431319E-04 4.98025211265E-04 7.48521452534E-04 8.94217378861E-04 4.57075251594E-04 5.67417079145E-04
../RRa/RRajob_highstat/607/00/WpJ.WpJ_RRa.RRa.ht_full.s60700.tab.gz 4.36815302860E-04 7.65607370427E-04 8.92938786288E-04 1.28757229960E-03 8.32576466487E-04 1.39903847537E-04 3.52967599098E-04 1.84439188934E-04 7.25564263247E-04 9.02658927895E-04 6.54309872078E-04 6.87667721463E-04 6.84272567799E-04 4.31529220339E-04 7.84024289748E-04 6.62220212390E-04 5.97608755613E-04 8.56274788507E-04 7.81905718597E-04 7.43325574058E-04 1.03643422976E-03
../RRa/RRajob_highstat/461/00/WpJ.WpJ_RRa.RRa.ht_full.s46100.tab.gz 6.77488962644E-05 7.36612993607E-04 8.31355480515E-04 6.29132976298E-04 1.14132325119E-03 5.18670619018E-04 5.34835714930E-04 5.98911593391E-04 9.78858488463E-04 7.15484494127E-04 1.06840389706E-03 7.92132081234E-04 5.75685081435E-05 7.12496217761E-04 5.04331459435E-04 0.00000000000E+00 7.17081047367E-04 0.00000000000E+00 9.22487277968E-04 5.38636617193E-04 9.85528423132E-04
../RRa/RRajob_highstat/532/00/WpJ.WpJ_RRa.RRa.ht_full.s53200.tab.gz 3.91530656425E-04 4.74167600614E-04 1.44528478236E-03 6.67198143108E-04 4.79954325111E-04 5.57518833345E-04 9.61968507669E-04 3.42980962606E-04 2.85468831813E-04 6.87231424999E-04 3.20510818585E-04 5.19396935893E-04 0.00000000000E+00 3.73874607836E-04 3.58108895409E-04 4.79884747500E-04 7.46493525210E-04 2.87620023640E-04 8.58316364213E-04 1.02513154449E-03 7.98584780487E-04
../RRa/RRajob_highstat/165/00/WpJ.WpJ_RRa.RRa.ht_full.s16500.tab.gz 6.88102749803E-05 6.80885575520E-04 4.64973715834E-04 7.51636862792E-04 6.16378328975E-04 6.48438521198E-04 4.29290911034E-04 7.15203833954E-04 6.09931196811E-04 5.25826385619E-04 5.73935283697E-04 6.19128627041E-04 8.18698578446E-05 9.64589809257E-04 7.74369856933E-04 3.18383339205E-04 3.89803507107E-04 6.37590861546E-04 1.25840644930E-03 7.53536871728E-04 6.06000894551E-04
../RRa/RRajob_highstat/1077/00/WpJ.WpJ_RRa.RRa.ht_full.s107700.tab.gz 1.68064874390E-03 4.88308970750E-04 4.73675575092E-04 1.15464644394E-03 4.38943841721E-04 3.33457879300E-04 4.36890373550E-04 9.36924996943E-04 7.16745119109E-04 5.44750000229E-04 2.91836652239E-04 3.87800067093E-04 1.11276920508E-03 4.18703471914E-04 7.14144088008E-04 6.01784480831E-04 8.91105969078E-04 7.21826891922E-04 1.00606920156E-03 7.33385905359E-04 5.45379518597E-04
../RRa/RRajob_highstat/945/00/WpJ.WpJ_RRa.RRa.ht_full.s94500.tab.gz 1.10021228516E-03 6.11323314704E-04 5.36900044634E-04 6.28617882148E-04 5.57618811481E-04 7.06050504435E-04 5.81705022228E-04 1.36607915118E-04 4.33653617654E-04 6.31749157168E-04 1.14443177941E-03 6.48959096643E-04 3.19287465482E-04 7.39157004765E-04 3.10368588122E-04 7.23991315009E-04 5.17516858401E-04 8.39690002392E-04 7.35074717867E-04 5.52428951326E-04 8.06760899802E-04
../RRa/RRajob_highstat/578/00/WpJ.WpJ_RRa.RRa.ht_full.s57800.tab.gz 4.46859529235E-04 8.26394327259E-04 2.19966516451E-04 7.63017586094E-04 3.64046095610E-04 2.49107674354E-04 6.89637244265E-04 5.40591475567E-04 1.49497838528E-03 1.70016533883E-04 6.14189841745E-04 5.86633159934E-04 2.38427552261E-03 1.22081402000E-03 8.48842470356E-04 6.23838073898E-04 7.20306320696E-04 5.73523109174E-04 8.31939754038E-04 3.95914397625E-04 4.92315616307E-04
../RRa/RRajob_highstat/649/00/WpJ.WpJ_RRa.RRa.ht_full.s64900.tab.gz 3.46197588189E-04 5.14928415463E-04 5.18443089187E-04 1.16179031764E-03 3.39138910688E-04 5.78799017333E-04 3.03679654645E-04 5.98183768177E-04 1.69146104706E-04 1.02362630756E-03 1.00515064874E-03 7.31435566612E-04 1.41515983751E-03 5.16563751146E-04 8.72065873829E-04 4.31062553367E-04 9.20933650441E-04 1.27237705902E-03 2.87768621142E-04 5.03970690847E-04 4.50770881561E-04
../RRa/RRajob_highstat/090/00/WpJ.WpJ_RRa.RRa.ht_full.s9000.tab.gz 1.10623332187E-03 6.24270189279E-04 6.72793083022E-04 7.80927760663E-04 5.15508354325E-04 5.96548109007E-04 4.51662279837E-04 1.00193366776E-03 8.55737950867E-04 1.39860172645E-03 8.84350431352E-04 8.19716255927E-04 1.36762929874E-03 8.48888764520E-04 5.11689487356E-04 4.30957157820E-04 7.04223131611E-04 6.87749743098E-04 5.95231900394E-04 1.04385869207E-03 9.82793105870E-04
../RRa/RRajob_highstat/161/00/WpJ.WpJ_RRa.RRa.ht_full.s16100.tab.gz 2.69099724665E-04 6.73708891806E-04 1.43709039273E-03 4.47995408246E-04 7.00502105449E-04 2.90156284695E-04 2.48176125457E-04 9.80038125988E-04 5.96207290278E-04 1.24255988846E-03 2.97652783382E-04 4.86790158370E-04 4.12663039800E-04 6.15191718280E-04 7.13579179607E-04 6.97302356325E-04 6.24619831032E-04 9.44962325572E-04 4.29493077630E-04 7.39311278827E-04 6.16563960227E-04
../RRa/RRajob_highstat/870/00/WpJ.WpJ_RRa.RRa.ht_full.s87000.tab.gz 3.23639773871E-04 4.74167600614E-04 2.38757533775E-04 2.27097039204E-04 1.03014254158E-03 9.20780773541E-04 6.51069646840E-04 2.69912023438E-04 3.37872822351E-04 7.86220412169E-04 7.21125158553E-04 7.85997570028E-04 1.15521774989E-03 6.45185177097E-04 4.76438892362E-04 6.57318998830E-04 1.06563981578E-03 4.28152231335E-04 6.00628419406E-04 5.45258345804E-04 7.66007527419E-04
../RRa/RRajob_highstat/1315/00/WpJ.WpJ_RRa.RRa.ht_full.s131500.tab.gz 3.17568198927E-04 6.76491407317E-04 5.62995964385E-04 2.25381140594E-04 6.21925034916E-04 5.26607329975E-04 5.96744324120E-04 1.56469435374E-04 7.14728792195E-04 5.39314087948E-04 9.27291991678E-04 8.33913111755E-04 1.57770821101E-04 6.95563285946E-04 2.81668858334E-04 5.31689038524E-04 6.08622137288E-04 9.45083240366E-04 8.90669671230E-04 7.37365303944E-04 5.49627622436E-04
../RRa/RRajob_highstat/941/00/WpJ.WpJ_RRa.RRa.ht_full.s94100.tab.gz 2.16429701146E-03 4.88308970750E-04 6.83048592494E-04 6.65518003990E-04 5.15508354325E-04 4.21678918102E-04 2.70775531977E-04 3.27198461060E-04 9.11397620722E-04 7.15609976258E-04 1.16660296150E-03 2.22290878614E-04 2.24654838746E-04 4.53141798918E-04 1.08009188123E-03 7.32171682090E-04 6.60208364508E-04 4.39714367374E-04 6.24495981146E-04 9.68376337477E-04 9.01270686827E-04
../RRa/RRajob_highstat/574/00/WpJ.WpJ_RRa.RRa.ht_full.s57400.tab.gz 8.97229282647E-04 4.88308970750E-04 2.87128720689E-04 6.65518003990E-04 9.76079553079E-04 1.11789369435E-03 1.38664364690E-03 4.22632824414E-04 9.92072580260E-04 8.65178141392E-05 7.76901166242E-04 5.76700025725E-04 2.33770259588E-04 7.04425051162E-04 7.12627168980E-04 1.20001216998E-03 4.61670815197E-04 5.49748377698E-04 2.45485314696E-04 5.88855712579E-04 7.04356534409E-04
../RRa/RRajob_highstat/1497/00/WpJ.WpJ_RRa.RRa.ht_full.s149700.tab.gz 6.06412207348E-04 0.00000000000E+00 0.00000000000E+00 5.94430498267E-04 8.99785152682E-04 7.28925043383E-04 9.29627897821E-04 7.64377198371E-04 6.35071388034E-04 1.23138321915E-03 9.73486584587E-04 3.57114947606E-04 6.60051888990E-04 1.05933403368E-03 9.29082272383E-04 6.05840716109E-04 4.72466149528E-04 8.35080449850E-04 5.94553286567E-04 6.54257559010E-04 9.11245295838E-04
../RRa/RRajob_highstat/278/00/WpJ.WpJ_RRa.RRa.ht_full.s27800.tab.gz 9.93548194093E-05 7.65607370427E-04 8.90524127107E-04 1.30966333422E-03 4.38943841721E-04 4.04160339469E-04 1.55680219625E-04 9.46533580426E-05 9.41295575360E-04 1.03532662700E-04 5.21778440765E-04 3.55401601136E-04 2.47592259389E-04 6.61533793929E-04 1.06049662782E-03 8.50447294628E-04 4.85592884403E-04 9.11117639306E-04 6.18775757046E-04 7.76573342035E-04 4.55390836062E-04
../RRa/RRajob_highstat/987/00/WpJ.WpJ_RRa.RRa.ht_full.s98700.tab.gz 2.18769236170E-03 6.24270189279E-04 5.75989192752E-04 3.86785300903E-04 6.16378328975E-04 1.46959500957E-03 2.65830724221E-04 8.93630466491E-04 5.62093444299E-04 4.66986212109E-04 9.69033678957E-04 8.53726343630E-04 5.27912999394E-04 7.71057923967E-04 2.60177917515E-04 7.14308197719E-04 3.76814882008E-04 0.00000000000E+00 0.00000000000E+00 5.38670785754E-04 5.40296367403E-04
../RRa/RRajob_highstat/1362/00/WpJ.WpJ_RRa.RRa.ht_full.s136200.tab.gz 2.80686577789E-04 6.11323314704E-04 6.32406453823E-04 2.79470024975E-04 3.64046095610E-04 5.03169827028E-04 6.67478428678E-04 1.40747445263E-03 7.20882124164E-04 1.14376730320E-03 4.83430672805E-04 5.74865702180E-04 4.69350605694E-04 5.34067380803E-04 1.39995530541E-03 4.75546605848E-04 5.82383700017E-04 1.29803798838E-03 8.06036195234E-04 7.76573342035E-04 5.91811934848E-04
../RRa/RRajob_highstat/115/00/WpJ.WpJ_RRa.RRa.ht_full.s11500.tab.gz 8.65277457022E-04 1.01231139200E-03 2.19966516451E-04 7.33245031986E-04 6.21925034916E-04 9.55391080308E-05 5.72078683063E-04 4.20089414378E-04 2.40893860401E-04 5.91267522223E-04 9.23152968236E-04 5.02378105358E-04 4.84820700624E-04 7.30390608538E-04 0.00000000000E+00 1.34138629945E-03 5.21172640912E-04 7.20452314227E-04 3.60251753721E-04 7.53536871728E-04 5.67749575233E-04
../RRa/RRajob_highstat/983/00/WpJ.WpJ_RRa.RRa.ht_full.s98300.tab.gz 9.45520801589E-06 7.65607370427E-04 6.32406453823E-04 4.47995408246E-04 5.98195075465E-04 6.99480665903E-04 1.27277087620E-03 5.81893308594E-04 3.28504205304E-04 1.72902697674E-04 8.12848341362E-04 5.13184084383E-04 8.66326253157E-04 4.94927234125E-04 7.70087178147E-04 4.65716249465E-04 9.20933650441E-04 1.39557262300E-03 3.61330458653E-04 9.68376337477E-04 9.11245295838E-04
../RRa/RRajob_highstat/687/00/WpJ.WpJ_RRa.RRa.ht_full.s68700.tab.gz 7.48250651826E-04 6.11323314704E-04 7.06120691450E-04 1.46528475820E-03 4.79954325111E-04 1.26653260847E-03 4.85133963718E-04 1.21214522658E-03 7.78941084715E-04 2.19886452679E-04 1.56924382632E-04 3.88723164175E-04 5.25636127009E-04 4.94927234125E-04 1.63209762640E-04 5.06638720109E-04 7.00071405117E-04 6.63460352463E-04 7.66735724262E-04 7.37365303944E-04 6.18340843697E-04
../RRa/RRajob_highstat/1136/00/WpJ.WpJ_RRa.RRa.ht_full.s113600.tab.gz 4.77892932953E-04 4.74167600614E-04 6.35045016434E-04 6.23911464406E-04 1.14132325119E-03 8.10758509887E-04 4.76555646017E-04 1.84080480442E-03 5.77173293253E-04 1.38093631300E-04 2.78919053412E-04 7.72993801541E-04 1.91352929234E-04 6.64214086908E-04 5.57095539414E-04 8.07632964282E-04 5.30509384868E-04 3.73486833394E-04 9.46495773309E-04 5.45258345804E-04 1.03643422976E-03
../RRa/RRajob_highstat/040/00/WpJ.WpJ_RRa.RRa.ht_full.s4000.tab.gz 4.01577353722E-04 4.88308970750E-04 5.93472424026E-04 1.16135132349E-03 6.95014792074E-04 1.25436323920E-04 1.29926750490E-03 9.27210053062E-04 6.12022495434E-04 6.39469118078E-04 2.69452835567E-04 7.31300017352E-04 6.69002337413E-04 6.35156976807E-04 5.26058741189E-04 7.64386572078E-04 7.23344253614E-04 8.90546081333E-04 6.67928320951E-04 7.39311278827E-04 6.86518213325E-04
